"","AFFILIATION","full_tags","tag.number","full.tag.number"
"16969","Dansk Markedsføring (Repræsentantskab) 27651","Handel og service",1,2
"16970","Dansk Markedsføring (Repræsentantskab) 27651","Konsulent & Revision",1,3
"16971","Dansk Markedsføring (Repræsentantskab) 27651","Stat",2,1
"16972","Dansk Markedsføring (Repræsentantskab) 27651","Politik",2,2
"16973","Dansk Markedsføring (Repræsentantskab) 27651","Interesseorganisationer",2,3
"16974","Dansk Markedsføring (Repræsentantskab) 27651","Erhvervsorganisationer",2,4
"16975","Dansk Dendrologisk Forening 27652","Stat",1,1
"16976","Dansk Dendrologisk Forening 27652","Politik",1,2
"16977","Dansk Dendrologisk Forening 27652","Interesseorganisationer",1,3
"16978","Dansk Dendrologisk Forening 27652","Civilsamfund",1,4
"16979","Linkogas (Bestyrelse) 27654","Erhvervsliv",1,1
"16980","Linkogas (Bestyrelse) 27654","Finans",1,2
"16981","Linkogas (Bestyrelse) 27654","Stat",2,1
"16982","Linkogas (Bestyrelse) 27654","Statsadministration",2,2
"16983","Linkogas (Bestyrelse) 27654","Infrastruktur",2,3
"16984","Linkogas (Bestyrelse) 27654","Energi",2,4
"16985","Kommunernes Landsforening (Direktion) 27655","Stat",1,1
"16986","Kommunernes Landsforening (Direktion) 27655","Statsadministration",1,2
"16987","Kommunernes Landsforening (Direktion) 27655","Lokaladministration",1,3
"16988","Kommunernes Landsforening (Direktion) 27655","Kommunalt",1,4
"16989","Mærsk Mc-Kinney Møller Instituttet 27656","Erhvervsliv",1,1
"16990","Mærsk Mc-Kinney Møller Instituttet 27656","Industri",1,2
"16991","Mærsk Mc-Kinney Møller Instituttet 27656","Tech",1,3
"16992","Mærsk Mc-Kinney Møller Instituttet 27656","Ideologi",2,1
"16993","Mærsk Mc-Kinney Møller Instituttet 27656","Videnskab",2,2
"16994","Mærsk Mc-Kinney Møller Instituttet 27656","Teknologi",2,3
"16995","Mærsk Mc-Kinney Møller Instituttet 27656","Ideologi",3,1
"16996","Mærsk Mc-Kinney Møller Instituttet 27656","Videnskab",3,2
"16997","Mærsk Mc-Kinney Møller Instituttet 27656","Universiteter",3,3
"16998","VL gruppernes Advisory Board 2024 27657","Mødested",1,1
"16999","VL gruppernes Advisory Board 2024 27657","Netværk",1,2
"17000","VL gruppernes Advisory Board 2024 27657","VL-grupper",1,3
"17001","Samfonden 27658","Erhvervsliv",1,1
"17002","Samfonden 27658","Fonde",1,2
"17003","Forksningscentret MarinePlastic 27660","Ideologi",1,1
"17004","Forksningscentret MarinePlastic 27660","Videnskab",1,2
"17005","Bankernes Svindel Task Force 27661","Erhvervsliv",1,1
"17006","Bankernes Svindel Task Force 27661","Finans",1,2
"17007","Bankernes Svindel Task Force 27661","Banker",1,3
"17008","Bankernes Svindel Task Force 27661","Militær",2,1
"17009","Bankernes Svindel Task Force 27661","Politi",2,2
"17010","Circular Food Technology ApS 27662","Erhvervsliv",1,1
"17011","Circular Food Technology ApS 27662","Erhvervsliv",2,1
"17012","Circular Food Technology ApS 27662","Erhvervsliv",3,1
"17013","TECHNICON A/S 27663","Erhvervsliv",1,1
"17014","TECHNICON A/S 27663","Industri",1,2
"17015","TECHNICON A/S 27663","Tech",1,3
"17016","C.C.N. Holding 27664","Erhvervsliv",1,1
"17017","C.C.N. Holding 27664","Finans",1,2
"17018","Regaco A/S 27665","Erhvervsliv",1,1
"17019","A.P. MØLLER - MÆRSK A/S (Direktion) 27666","Erhvervsliv",1,1
"17020","A.P. MØLLER - MÆRSK A/S (Direktion) 27666","Handel og service",1,2
"17021","A.P. MØLLER - MÆRSK A/S (Direktion) 27666","Erhvervsliv",2,1
"17022","A.P. MØLLER - MÆRSK A/S (Direktion) 27666","Industri",2,2
"17023","A.P. MØLLER - MÆRSK A/S (Direktion) 27666","Transport",2,3
"17024","NOVO NORDISK A/S (Direktion) 27667","Erhvervsliv",1,1
"17025","NOVO NORDISK A/S (Direktion) 27667","Finans",1,2
"17026","NOVO NORDISK A/S (Direktion) 27667","Investering",1,3
"17027","NOVO NORDISK A/S (Direktion) 27667","Erhvervsliv",2,1
"17028","NOVO NORDISK A/S (Direktion) 27667","Industri",2,2
"17029","NOVO NORDISK A/S (Direktion) 27667","Medicinalindustri",2,3
"17030","Dronning Mary Center - policy fellowship - Grøn omstilling 27668","Ideologi",1,1
"17031","Dronning Mary Center - policy fellowship - Grøn omstilling 27668","Videnskab",1,2
"17032","Dronning Mary Center - policy fellowship - Grøn omstilling 27668","Universiteter",1,3
"17033","INVEST FOR IMPACT DENMARK 27669","Erhvervsliv",1,1
"17034","INVEST FOR IMPACT DENMARK 27669","Finans",1,2
"17035","INVEST FOR IMPACT DENMARK 27669","Mødested",2,1
"17036","INVEST FOR IMPACT DENMARK 27669","Netværk",2,2
"17037","INVEST FOR IMPACT DENMARK 27669","Stat",3,1
"17038","INVEST FOR IMPACT DENMARK 27669","Politik",3,2
"17039","INVEST FOR IMPACT DENMARK 27669","Interesseorganisationer",3,3
"17040","INVEST FOR IMPACT DENMARK 27669","Tænketanke",3,4
"17041","Mjølner Informatics 27670","Erhvervsliv",1,1
"17042","Mjølner Informatics 27670","Industri",1,2
"17043","Mjølner Informatics 27670","Tech",1,3
"17044","Ekspertudvalg for Indkomst og formuestatistik 27671","Ideologi",1,1
"17045","Ekspertudvalg for Indkomst og formuestatistik 27671","Videnskab",1,2
"17046","Ekspertudvalg for Indkomst og formuestatistik 27671","Samfundsvidenskab",1,3
"17047","Ekspertudvalg for Løn- og Fraværsstatistik 27672","Ideologi",1,1
"17048","Ekspertudvalg for Løn- og Fraværsstatistik 27672","Videnskab",1,2
"17049","Ekspertudvalg for Løn- og Fraværsstatistik 27672","Samfundsvidenskab",1,3
"17050","Ekspertudvalg - forskningsudvalg 27673","Ideologi",1,1
"17051","Ekspertudvalg - forskningsudvalg 27673","Videnskab",1,2
"17052","Ekspertudvalg - forskningsudvalg 27673","Samfundsvidenskab",1,3
"17053","Ekspertudvalg for Uddannelsesstatistik 27674","Ideologi",1,1
"17054","Ekspertudvalg for Uddannelsesstatistik 27674","Videnskab",1,2
"17055","Ekspertudvalg for Uddannelsesstatistik 27674","Samfundsvidenskab",1,3
"17056","Justitia (Advisory board) 27675","Ideologi",1,1
"17057","Justitia (Advisory board) 27675","Videnskab",1,2
"17058","Justitia (Advisory board) 27675","Samfundsvidenskab",1,3
"17059","Justitia (Advisory board) 27675","Stat",2,1
"17060","Justitia (Advisory board) 27675","Politik",2,2
"17061","Justitia (Advisory board) 27675","Interesseorganisationer",2,3
"17062","Justitia (Advisory board) 27675","Tænketanke",2,4
"17063","Aeven A/S 27676","Erhvervsliv",1,1
"17064","Aeven A/S 27676","Industri",1,2
"17065","Aeven A/S 27676","Tech",1,3
"17066","Designrådet - Danish design council (Bestyrelse) 27677","Ideologi",1,1
"17067","Designrådet - Danish design council (Bestyrelse) 27677","Kultur",1,2
"17068","Designrådet - Danish design council (Bestyrelse) 27677","Design",1,3
"17069","Nordisk Råd (Danske medlemmer) 27678","Mødested",1,1
"17070","Nordisk Råd (Danske medlemmer) 27678","Statsadministration",1,2
"17071","Nordisk Råd (Danske medlemmer) 27678","Centraladministration",1,3
"17072","Nordisk Råd (Danske medlemmer) 27678","Råd og Nævn",1,4
"17073","Nordisk Råd (Danske medlemmer) 27678","Stat",2,1
"17074","Nordisk Råd (Danske medlemmer) 27678","Statsadministration",2,2
"17075","Nordisk Råd (Danske medlemmer) 27678","Udenrigstjenesten",2,3
"17076","Ekspertgruppe om statens indkøb af advokatydelser 27679","Mødested",1,1
"17077","Ekspertgruppe om statens indkøb af advokatydelser 27679","Statsadministration",1,2
"17078","Ekspertgruppe om statens indkøb af advokatydelser 27679","Centraladministration",1,3
"17079","Ekspertgruppe om statens indkøb af advokatydelser 27679","Kommission",1,4
"17080","Ekspertgruppe om statens indkøb af advokatydelser 27679","Stat",2,1
"17081","Ekspertgruppe om statens indkøb af advokatydelser 27679","Jura",2,2
"17082","Dansk Amatørfiskeriforening 27680","Stat",1,1
"17083","Dansk Amatørfiskeriforening 27680","Politik",1,2
"17084","Dansk Amatørfiskeriforening 27680","Interesseorganisationer",1,3
"17085","Dansk Amatørfiskeriforening 27680","Fritidsliv",1,4
"17086","Foreningen af Tilsynsfunktionærer 27681","Stat",1,1
"17087","Foreningen af Tilsynsfunktionærer 27681","Politik",1,2
"17088","Foreningen af Tilsynsfunktionærer 27681","Interesseorganisationer",1,3
"17089","Foreningen af Tilsynsfunktionærer 27681","Fagbevægelse",1,4
"17090","Naturmælk - Det økologiske mejeri 27682","Erhvervsliv",1,1
"17091","Naturmælk - Det økologiske mejeri 27682","Landbrug",1,2
"17092","Agro Intelligence A/S 27683","Erhvervsliv",1,1
"17093","Agro Intelligence A/S 27683","Landbrug",1,2
"17094","Kongefamilien 27684","Stat",1,1
"17095","Kongefamilien 27684","Statsadministration",1,2
"17096","Kongefamilien 27684","Centraladministration",1,3
"17097","Kongefamilien 27684","Kongehus",1,4
"17098","Novo Nordisk fonden (Direktion) 27685","Erhvervsliv",1,1
"17099","Novo Nordisk fonden (Direktion) 27685","Fonde",1,2
"17100","Novo Nordisk fonden (Direktion) 27685","Erhvervsliv",2,1
"17101","Novo Nordisk fonden (Direktion) 27685","Industri",2,2
"17102","Novo Nordisk fonden (Direktion) 27685","Medicinalindustri",2,3
"17103","Corti ApS 27686","Erhvervsliv",1,1
"17104","Corti ApS 27686","Industri",1,2
"17105","Corti ApS 27686","Tech",1,3
"17106","DBU's landsholdskomité 27687","Erhvervsliv",1,1
"17107","DBU's landsholdskomité 27687","Industri",1,2
"17108","DBU's landsholdskomité 27687","Transport",1,3
"17109","DBU's landsholdskomité 27687","Stat",2,1
"17110","DBU's landsholdskomité 27687","Statsadministration",2,2
"17111","DBU's landsholdskomité 27687","Centraladministration",2,3
"17112","DBU's landsholdskomité 27687","Kulturområdet",2,4
"17113","DBU's landsholdskomité 27687","Stat",3,1
"17114","DBU's landsholdskomité 27687","Statsadministration",3,2
"17115","DBU's landsholdskomité 27687","Infrastruktur",3,3
"17116","DBU's landsholdskomité 27687","Transport",3,4
"17117","DBU's Governance- & Udviklingskomité 27688","Erhvervsliv",1,1
"17118","DBU's Governance- & Udviklingskomité 27688","Industri",1,2
"17119","DBU's Governance- & Udviklingskomité 27688","Transport",1,3
"17120","DBU's Governance- & Udviklingskomité 27688","Stat",2,1
"17121","DBU's Governance- & Udviklingskomité 27688","Statsadministration",2,2
"17122","DBU's Governance- & Udviklingskomité 27688","Infrastruktur",2,3
"17123","DBU's Governance- & Udviklingskomité 27688","Transport",2,4
"17124","ADVICE NETVÆRK A/S 11933696","Erhvervsliv",1,1
"17125","ADVICE NETVÆRK A/S 11933696","Finans",1,2
"17126","ADVICE NETVÆRK A/S 11933696","Investering",1,3
"17127","ADVICE NETVÆRK A/S 11933696","Erhvervsliv",2,1
"17128","ADVICE NETVÆRK A/S 11933696","Handel og service",2,2
"17129","ADVICE NETVÆRK A/S 11933696","Konsulent & Revision",2,3
"17130","DA/LO Udviklingsfonden 14610391","Stat",1,1
"17131","DA/LO Udviklingsfonden 14610391","Politik",1,2
"17132","DA/LO Udviklingsfonden 14610391","Interesseorganisationer",1,3
"17133","DA/LO Udviklingsfonden 14610391","Arbejdsgiverorganisationer",1,4
"17134","DA/LO Udviklingsfonden 14610391","Stat",2,1
"17135","DA/LO Udviklingsfonden 14610391","Politik",2,2
"17136","DA/LO Udviklingsfonden 14610391","Interesseorganisationer",2,3
"17137","DA/LO Udviklingsfonden 14610391","Fagbevægelse",2,4
"17138","GROUPCARE HOLDING A/S 21760145","Erhvervsliv",1,1
"17139","GROUPCARE HOLDING A/S 21760145","Handel og service",1,2
"17140","GROUPCARE HOLDING A/S 21760145","Konsulent & Revision",1,3
"17141","ALM. BRAND AF 1792 FMBA 26663660","Erhvervsliv",1,1
"17142","ALM. BRAND AF 1792 FMBA 26663660","Finans",1,2
"17143","ALM. BRAND AF 1792 FMBA 26663660","Forsikring",1,3
"17144","DIBD A/S 27580645","Erhvervsliv",1,1
"17145","DIBD A/S 27580645","Finans",1,2
"17146","DIBD A/S 27580645","Investering",1,3
"17147","DIBD A/S 27580645","Erhvervsliv",2,1
"17148","DIBD A/S 27580645","Handel og service",2,2
"17149","DIBD A/S 27580645","Konsulent & Revision",2,3
"17150","DI Overenskomst I 31649358","Erhvervsliv",1,1
"17151","DI Overenskomst I 31649358","Industri",1,2
"17152","DI Overenskomst I 31649358","Mødested",2,1
"17153","DI Overenskomst I 31649358","Dansk Industri",2,2
"17154","DI Overenskomst I 31649358","Stat",3,1
"17155","DI Overenskomst I 31649358","Politik",3,2
"17156","DI Overenskomst I 31649358","Interesseorganisationer",3,3
"17157","DI Overenskomst I 31649358","Arbejdsgiverorganisationer",3,4
"17158","DV INTERNATIONAL HOLDING A/S 33971443","Erhvervsliv",1,1
"17159","DV INTERNATIONAL HOLDING A/S 33971443","Finans",1,2
"17160","DV INTERNATIONAL HOLDING A/S 33971443","Investering",1,3
"17161","VILOMIX INTERNATIONAL HOLDING A/S 34607540","Erhvervsliv",1,1
"17162","VILOMIX INTERNATIONAL HOLDING A/S 34607540","Industri",1,2
"17163","VILOMIX INTERNATIONAL HOLDING A/S 34607540","Erhvervsliv",2,1
"17164","VILOMIX INTERNATIONAL HOLDING A/S 34607540","Landbrug",2,2
"17165","EFD Investment A/S 36978791","Erhvervsliv",1,1
"17166","EFD Investment A/S 36978791","Finans",1,2
"17167","EFD Investment A/S 36978791","Investering",1,3
"17168","TPA Holding I A/S 38473492","Erhvervsliv",1,1
"17169","TPA Holding I A/S 38473492","Handel og service",1,2
"17170","TPA Holding I A/S 38473492","Konsulent & Revision",1,3
"17171","TPA Holding I A/S 38473492","Erhvervsliv",2,1
"17172","TPA Holding I A/S 38473492","Industri",2,2
"17173","TPA Holding I A/S 38473492","Tech",2,3
"17174","TPA Holding II A/S 38582364","Erhvervsliv",1,1
"17175","TPA Holding II A/S 38582364","Handel og service",1,2
"17176","TPA Holding II A/S 38582364","Konsulent & Revision",1,3
"17177","TPA Holding II A/S 38582364","Erhvervsliv",2,1
"17178","TPA Holding II A/S 38582364","Industri",2,2
"17179","TPA Holding II A/S 38582364","Tech",2,3
"17180","AX V Nissens II ApS 38647458","Erhvervsliv",1,1
"17181","AX V Nissens II ApS 38647458","Handel og service",1,2
"17182","AX V Nissens I ApS 38647539","Erhvervsliv",1,1
"17183","AX V Nissens I ApS 38647539","Handel og service",1,2
"17184","AX V Nissens ApS 38647571","Erhvervsliv",1,1
"17185","AX V Nissens ApS 38647571","Handel og service",1,2
"17186","AUFF Holding P/S 39184079","Erhvervsliv",1,1
"17187","AUFF Holding P/S 39184079","Fonde",1,2
"17188","AUFF Holding P/S 39184079","Ideologi",2,1
"17189","AUFF Holding P/S 39184079","Videnskab",2,2
"17190","AUFF Holding P/S 39184079","Universiteter",2,3
"17191","Berlin Invest 2017 ApS 39350564","Erhvervsliv",1,1
"17192","Berlin Invest 2017 ApS 39350564","Finans",1,2
"17193","Berlin Invest 2017 ApS 39350564","Investering",1,3
"17194","Fonden Kunsthal Spritten - Center for Contemporary Art 39732785","Erhvervsliv",1,1
"17195","Fonden Kunsthal Spritten - Center for Contemporary Art 39732785","Fonde",1,2
"17196","Fonden Kunsthal Spritten - Center for Contemporary Art 39732785","Ideologi",2,1
"17197","Fonden Kunsthal Spritten - Center for Contemporary Art 39732785","Kultur",2,2
"17198","Fonden Kunsthal Spritten - Center for Contemporary Art 39732785","Billedkunst",2,3
"17199","WS Audiology A/S 40296638","Erhvervsliv",1,1
"17200","WS Audiology A/S 40296638","Industri",1,2
"17201","WS Audiology A/S 40296638","Tech",1,3
"17202","Innargi Holding A/S 40569642","Stat",1,1
"17203","Innargi Holding A/S 40569642","Statsadministration",1,2
"17204","Innargi Holding A/S 40569642","Infrastruktur",1,3
"17205","Innargi Holding A/S 40569642","Energi",1,4
"17206","Bestyrelsesforeningens Center for Cyberkompetencer A/S 40739394","Ideologi",1,1
"17207","Bestyrelsesforeningens Center for Cyberkompetencer A/S 40739394","Videnskab",1,2
"17208","Bestyrelsesforeningens Center for Cyberkompetencer A/S 40739394","Teknologi",1,3
"17209","Bestyrelsesforeningens Center for Cyberkompetencer A/S 40739394","Ideologi",2,1
"17210","Bestyrelsesforeningens Center for Cyberkompetencer A/S 40739394","Videnskab",2,2
"17211","Bestyrelsesforeningens Center for Cyberkompetencer A/S 40739394","Universiteter",2,3
"17212","LIFE A/S 41439726","Erhvervsliv",1,1
"17213","LIFE A/S 41439726","Fonde",1,2
"17214","LIFE A/S 41439726","Ideologi",2,1
"17215","LIFE A/S 41439726","Videnskab",2,2
"17216","LIFE A/S 41439726","Naturvidenskab",2,3
"17217","BioInnovation Institute Fonden 41898666","Erhvervsliv",1,1
"17218","BioInnovation Institute Fonden 41898666","Fonde",1,2
"17219","BioInnovation Institute Fonden 41898666","Ideologi",2,1
"17220","BioInnovation Institute Fonden 41898666","Videnskab",2,2
"17221","BioInnovation Institute Fonden 41898666","Naturvidenskab",2,3
"17222","STARK Group A/S 41952725","Erhvervsliv",1,1
"17223","STARK Group A/S 41952725","Industri",1,2
"17224","STARK Group A/S 41952725","Byggeri",1,3
"17225","Copenhagen Infrastructure Partners GP Interests Holding K/S 41980761","Erhvervsliv",1,1
"17226","Copenhagen Infrastructure Partners GP Interests Holding K/S 41980761","Finans",1,2
"17227","Copenhagen Infrastructure Partners GP Interests Holding K/S 41980761","Investering",1,3
"17228","Copenhagen Infrastructure Partners Holding P/S 41980974","Erhvervsliv",1,1
"17229","Copenhagen Infrastructure Partners Holding P/S 41980974","Finans",1,2
"17230","Copenhagen Infrastructure Partners Holding P/S 41980974","Investering",1,3
"17231","Enhance TopCo ApS 42534293","Erhvervsliv",1,1
"17232","Enhance TopCo ApS 42534293","Finans",1,2
"17233","Enhance TopCo ApS 42534293","Forsikring",1,3
"17234","Innovationscenter for Økologisk Landbrug P/S 42543799","Erhvervsliv",1,1
"17235","Innovationscenter for Økologisk Landbrug P/S 42543799","Landbrug",1,2
"17236","Innovationscenter for Økologisk Landbrug P/S 42543799","Ideologi",2,1
"17237","Innovationscenter for Økologisk Landbrug P/S 42543799","Videnskab",2,2
"17238","Innovationscenter for Økologisk Landbrug P/S 42543799","Teknologi",2,3
"17239","MUP 2021 Holding A/S 42683906","Erhvervsliv",1,1
"17240","MUP 2021 Holding A/S 42683906","Finans",1,2
"17241","MUP 2021 Holding A/S 42683906","Investering",1,3
"17242","MUP 2021 Holding A/S 42683906","Erhvervsliv",2,1
"17243","MUP 2021 Holding A/S 42683906","Handel og service",2,2
"17244","Copenhagen Infrastructure Partners GP Interests Topco ApS 42944734","Erhvervsliv",1,1
"17245","Copenhagen Infrastructure Partners GP Interests Topco ApS 42944734","Finans",1,2
"17246","Copenhagen Infrastructure Partners GP Interests Topco ApS 42944734","Investering",1,3
"17247","Fonden Baltic Energy Island 44077698","Erhvervsliv",1,1
"17248","Fonden Baltic Energy Island 44077698","Fonde",1,2
"17249","Fonden Baltic Energy Island 44077698","Ideologi",2,1
"17250","Fonden Baltic Energy Island 44077698","Videnskab",2,2
"17251","Fonden Baltic Energy Island 44077698","Naturvidenskab",2,3
"17252","Fonden Baltic Energy Island 44077698","Stat",3,1
"17253","Fonden Baltic Energy Island 44077698","Statsadministration",3,2
"17254","Fonden Baltic Energy Island 44077698","Infrastruktur",3,3
"17255","Fonden Baltic Energy Island 44077698","Energi",3,4
"17256","Lipitec A/S 44506319","Erhvervsliv",1,1
"17257","Lipitec A/S 44506319","Industri",1,2
"17258","Lipitec A/S 44506319","Erhvervsliv",2,1
"17259","Lipitec A/S 44506319","Landbrug",2,2
"17260","Partnerselskabet af 1. marts 2024 44678861","Erhvervsliv",1,1
